product_id,product_title,handle,status,productType,vendor,tags,product_createdAt,product_updatedAt,product_publishedAt,totalInventory,featuredImageUrl,variant_id,variant_title,sku,barcode,price,priceCurrency,compareAtPrice,compareAtPriceCurrency,inventoryQuantity,variant_createdAt,variant_updatedAt
gid://shopify/Product/8492317868203,Platos Pequeños | Beat | Petit individual,platos-pequenos-beat-petit-individual,ACTIVE,,My Store,"Beat,Negro,Petit individual,Platos Pequeños",2025-08-08T17:37:24Z,2025-08-09T06:07:02Z,2025-08-08T17:37:24Z,30,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_39e14d5f-1043-45b7-88a3-f689dbac59d7.jpg?v=1754674650,gid://shopify/ProductVariant/45501163602091,Negro,platos pequeños-beat-petit individual-Negro,,52226.00,COP,,COP,10,2025-08-08T17:37:24Z,2025-08-08T17:37:30Z
gid://shopify/Product/8492317868203,Platos Pequeños | Beat | Petit individual,platos-pequenos-beat-petit-individual,ACTIVE,,My Store,"Beat,Negro,Petit individual,Platos Pequeños",2025-08-08T17:37:24Z,2025-08-09T06:07:02Z,2025-08-08T17:37:24Z,30,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_39e14d5f-1043-45b7-88a3-f689dbac59d7.jpg?v=1754674650,gid://shopify/ProductVariant/45501163634859,Morado,platos pequeños-beat-petit individual-Morado,,52226.00,COP,,COP,10,2025-08-08T17:37:24Z,2025-08-08T17:37:30Z
gid://shopify/Product/8492317868203,Platos Pequeños | Beat | Petit individual,platos-pequenos-beat-petit-individual,ACTIVE,,My Store,"Beat,Negro,Petit individual,Platos Pequeños",2025-08-08T17:37:24Z,2025-08-09T06:07:02Z,2025-08-08T17:37:24Z,30,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_39e14d5f-1043-45b7-88a3-f689dbac59d7.jpg?v=1754674650,gid://shopify/ProductVariant/45501163667627,Amarillo,platos pequeños-beat-petit individual-Amarillo,,52226.00,COP,,COP,10,2025-08-08T17:37:24Z,2025-08-08T17:37:30Z
gid://shopify/Product/8492314656939,Mugs | Parche Animal  | Oso,mugs-parche-animal-oso,ACTIVE,,My Store,"Mugs,Negro,Oso,Parche Animal",2025-08-08T17:36:31Z,2025-08-09T06:41:51Z,2025-08-08T17:36:31Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_1ac62c78-c0d0-4d1e-b283-626aa739ede0.jpg?v=1754674597,gid://shopify/ProductVariant/45501157671083,Negro,mugs-parche animal-oso-Negro,,69400.00,COP,,COP,10,2025-08-08T17:36:31Z,2025-08-08T17:36:37Z
gid://shopify/Product/8492316459179,Mugs | Thoughts & Dots  | Ye,mugs-thoughts-dots-ye,ACTIVE,,My Store,"Mugs,Negro,Thoughts & Dots,Ye",2025-08-08T17:36:59Z,2025-08-09T06:46:50Z,2025-08-08T17:36:59Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_7fe37b80-6b15-4fe7-a173-4faefab7cc35.jpg?v=1754674625,gid://shopify/ProductVariant/45501161373867,Negro,mugs-thoughts & dots-ye-Negro,,69400.00,COP,,COP,10,2025-08-08T17:36:59Z,2025-08-08T17:37:04Z
gid://shopify/Product/8492315082923,Mugs | Parche Animal  | Po,mugs-parche-animal-po,ACTIVE,,My Store,"Mugs,Negro,Parche Animal,Po",2025-08-08T17:36:38Z,2025-08-09T06:47:42Z,2025-08-08T17:36:38Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_a965acac-68ff-4588-9a59-2a31d87b8175.jpg?v=1754674605,gid://shopify/ProductVariant/45501158097067,Negro,mugs-parche animal-po-Negro,,69400.00,COP,,COP,10,2025-08-08T17:36:39Z,2025-08-08T17:36:45Z
gid://shopify/Product/8492315869355,Mugs | Thoughts & Dots  | Eva,mugs-thoughts-dots-eva,ACTIVE,,My Store,"Eva,Mugs,Negro,Thoughts & Dots",2025-08-08T17:36:50Z,2025-08-09T06:48:24Z,2025-08-08T17:36:50Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_5f357c2b-db29-4960-84b5-5afb7000a0e9.jpg?v=1754674616,gid://shopify/ProductVariant/45501159768235,Negro,mugs-thoughts & dots-eva-Negro,,69400.00,COP,,COP,10,2025-08-08T17:36:50Z,2025-08-08T17:36:55Z
gid://shopify/Product/8492312559787,Mugs | Hamsa Vibes | Hamsa amarilla,mugs-hamsa-vibes-hamsa-amarilla,ACTIVE,,My Store,"Amarillo,Hamsa amarilla,Hamsa Vibes,Mugs",2025-08-08T17:36:02Z,2025-08-09T06:51:04Z,2025-08-08T17:36:02Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_089e1e87-1187-4b0e-a46f-ab76f6d8a5d1.jpg?v=1754674568,gid://shopify/ProductVariant/45501154885803,Amarillo,mugs-hamsa vibes-hamsa amarilla-Amarillo,,69400.00,COP,,COP,10,2025-08-08T17:36:03Z,2025-08-08T17:36:07Z
gid://shopify/Product/8492313673899,Mugs | Parche Animal  | Babalu,mugs-parche-animal-babalu,ACTIVE,,My Store,"Babalu,Mugs,Negro,Parche Animal",2025-08-08T17:36:18Z,2025-08-09T06:51:06Z,2025-08-08T17:36:18Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_fc2fb81f-879a-4df1-ad83-1c28accb5bf7.jpg?v=1754674584,gid://shopify/ProductVariant/45501156262059,Negro,mugs-parche animal-babalu-Negro,,69400.00,COP,,COP,10,2025-08-08T17:36:19Z,2025-08-08T17:36:24Z
gid://shopify/Product/8492316197035,Mugs | Thoughts & Dots  | Pipo,mugs-thoughts-dots-pipo,ACTIVE,,My Store,"Mugs,Negro,Pipo,Thoughts & Dots",2025-08-08T17:36:54Z,2025-08-09T06:51:12Z,2025-08-08T17:36:54Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_316ee7db-0aeb-4fdc-ac65-f5d478c6bebb.jpg?v=1754674620,gid://shopify/ProductVariant/45501160915115,Negro,mugs-thoughts & dots-pipo-Negro,,69400.00,COP,,COP,10,2025-08-08T17:36:55Z,2025-08-08T17:37:00Z
gid://shopify/Product/8492312756395,Mugs | La Cité  | Alba,mugs-la-cite-alba,ACTIVE,,My Store,"Alba,La Cité,Mugs,Negro",2025-08-08T17:36:05Z,2025-08-09T06:52:02Z,2025-08-08T17:36:05Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_c574ce10-0ba2-4529-bc10-feaa36c30392.jpg?v=1754674572,gid://shopify/ProductVariant/45501155246251,Negro,mugs-la cité-alba-Negro,,69400.00,COP,,COP,10,2025-08-08T17:36:06Z,2025-08-08T17:36:12Z
gid://shopify/Product/8492314230955,Mugs | Parche Animal  | Milu,mugs-parche-animal-milu,ACTIVE,,My Store,"Milu,Mugs,Negro,Parche Animal",2025-08-08T17:36:26Z,2025-08-09T06:53:01Z,2025-08-08T17:36:26Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_8d354499-097b-4536-9569-119509ad33fe.jpg?v=1754674592,gid://shopify/ProductVariant/45501156786347,Negro,mugs-parche animal-milu-Negro,,69400.00,COP,,COP,10,2025-08-08T17:36:26Z,2025-08-08T17:36:32Z
gid://shopify/Product/8492316360875,Mugs | Thoughts & Dots  | Rosa,mugs-thoughts-dots-rosa,ACTIVE,,My Store,"Mugs,Negro,Rosa,Thoughts & Dots",2025-08-08T17:36:57Z,2025-08-09T06:53:01Z,2025-08-08T17:36:57Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_e84b2093-8fe0-490e-bca7-590d1e2a7c52.jpg?v=1754674624,gid://shopify/ProductVariant/45501161210027,Negro,mugs-thoughts & dots-rosa-Negro,,69400.00,COP,,COP,10,2025-08-08T17:36:58Z,2025-08-08T17:37:03Z
gid://shopify/Product/8492316262571,Mugs | Thoughts & Dots  | Rita,mugs-thoughts-dots-rita,ACTIVE,,My Store,"Mugs,Negro,Rita,Thoughts & Dots",2025-08-08T17:36:56Z,2025-08-09T06:53:10Z,2025-08-08T17:36:56Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_2f222aa8-cb78-4962-8801-cfe083b52d8b.jpg?v=1754674622,gid://shopify/ProductVariant/45501161144491,Negro,mugs-thoughts & dots-rita-Negro,,69400.00,COP,,COP,10,2025-08-08T17:36:56Z,2025-08-08T17:37:02Z
gid://shopify/Product/8492318359723,Platos Medianos | Texturas Aleatorias | Plato diagonal,platos-medianos-texturas-aleatorias-plato-diagonal,ACTIVE,,My Store,"Negro,Plato diagonal,Platos Medianos,Texturas Aleatorias",2025-08-08T17:37:31Z,2025-08-09T06:56:27Z,2025-08-08T17:37:31Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_2ef75d1c-14da-410a-9abd-526e5b5af91d.jpg?v=1754674658,gid://shopify/ProductVariant/45501164355755,Negro,platos medianos-texturas aleatorias-plato diagonal-Negro,,67400.00,COP,,COP,10,2025-08-08T17:37:31Z,2025-08-08T17:37:38Z
gid://shopify/Product/8492314067115,Mugs | Parche Animal  | Guau,mugs-parche-animal-guau,ACTIVE,,My Store,"Guau,Mugs,Negro,Parche Animal",2025-08-08T17:36:23Z,2025-08-09T06:56:30Z,2025-08-08T17:36:23Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_3d233c65-5820-4b65-80d1-bc91f9b8ef7b.jpg?v=1754674589,gid://shopify/ProductVariant/45501156622507,Negro,mugs-parche animal-guau-Negro,,69400.00,COP,,COP,10,2025-08-08T17:36:23Z,2025-08-08T17:36:29Z
gid://shopify/Product/8492314132651,Mugs | Parche Animal  | Miau,mugs-parche-animal-miau,ACTIVE,,My Store,"Miau,Mugs,Negro,Parche Animal",2025-08-08T17:36:25Z,2025-08-09T06:57:29Z,2025-08-08T17:36:25Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_1ec13922-53d1-4522-b3be-02abdc9f7e0d.jpg?v=1754674590,gid://shopify/ProductVariant/45501156688043,Negro,mugs-parche animal-miau-Negro,,69400.00,COP,,COP,10,2025-08-08T17:36:25Z,2025-08-08T17:36:30Z
gid://shopify/Product/8492317737131,Platos Pequeños | Beat | Beat individual,platos-pequenos-beat-beat-individual,ACTIVE,,My Store,"Amarillo,Beat,Beat individual,Platos Pequeños",2025-08-08T17:37:21Z,2025-08-09T06:57:57Z,2025-08-08T17:37:21Z,20,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_0223d90d-54f5-4ab6-aef9-2f96c60e732b.jpg?v=1754674648,gid://shopify/ProductVariant/45501163438251,Amarillo,platos pequeños-beat-beat individual-Amarillo,,52226.00,COP,,COP,10,2025-08-08T17:37:21Z,2025-08-08T17:37:27Z
gid://shopify/Product/8492317737131,Platos Pequeños | Beat | Beat individual,platos-pequenos-beat-beat-individual,ACTIVE,,My Store,"Amarillo,Beat,Beat individual,Platos Pequeños",2025-08-08T17:37:21Z,2025-08-09T06:57:57Z,2025-08-08T17:37:21Z,20,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_0223d90d-54f5-4ab6-aef9-2f96c60e732b.jpg?v=1754674648,gid://shopify/ProductVariant/45501163471019,Negro,platos pequeños-beat-beat individual-Negro,,52226.00,COP,,COP,10,2025-08-08T17:37:21Z,2025-08-08T17:37:27Z
gid://shopify/Product/8492318490795,Platos Medianos | Texturas Aleatorias | Plato Techo,platos-medianos-texturas-aleatorias-plato-techo,ACTIVE,,My Store,"Negro,Plato Techo,Platos Medianos,Texturas Aleatorias",2025-08-08T17:37:32Z,2025-08-09T06:59:07Z,2025-08-08T17:37:32Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_3511068d-e376-414d-85a6-3f4e0813c613.jpg?v=1754674658,gid://shopify/ProductVariant/45501164519595,Negro,platos medianos-texturas aleatorias-plato techo-Negro,,67400.00,COP,,COP,10,2025-08-08T17:37:32Z,2025-08-08T17:37:37Z
gid://shopify/Product/8492312166571,Bowls | Texturas Aleatorias | Lineas Rojas,bowls-texturas-aleatorias-lineas-rojas,ACTIVE,,My Store,"Bowls,Lineas Rojas,Rojo,Texturas Aleatorias",2025-08-08T17:35:57Z,2025-08-09T07:02:32Z,2025-08-08T17:35:57Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_3fc49ebb-1cce-44ca-8226-5d2616a68993.jpg?v=1754674562,gid://shopify/ProductVariant/45501154459819,Rojo,bowls-texturas aleatorias-lineas rojas-Rojo,,57500.00,COP,,COP,10,2025-08-08T17:35:57Z,2025-08-08T17:36:02Z
gid://shopify/Product/8492317671595,Platos | Thoughts & Dots  | Cuadriculado,platos-thoughts-dots-cuadriculado,ACTIVE,,My Store,"Cuadriculado,Negro,Platos,Thoughts & Dots",2025-08-08T17:37:20Z,2025-08-09T07:02:40Z,2025-08-08T17:37:19Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_2e890ea9-f02a-4f84-89c7-23fa384fb295.jpg?v=1754674645,gid://shopify/ProductVariant/45501163372715,Negro,platos-thoughts & dots-cuadriculado-Negro,,77400.00,COP,,COP,10,2025-08-08T17:37:20Z,2025-08-08T17:37:25Z
gid://shopify/Product/8492318621867,Platos Medianos | Thoughts & Dots  | Plato Flor,platos-medianos-thoughts-dots-plato-flor,ACTIVE,,My Store,"Negro,Plato Flor,Platos Medianos,Thoughts & Dots",2025-08-08T17:37:34Z,2025-08-09T07:02:49Z,2025-08-08T17:37:33Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_afa85010-4f5d-478d-ad60-a33ac528686e.jpg?v=1754674661,gid://shopify/ProductVariant/45501164716203,Negro,platos medianos-thoughts & dots-plato flor-Negro,,67400.00,COP,,COP,10,2025-08-08T17:37:34Z,2025-08-08T17:37:40Z
gid://shopify/Product/8492312658091,Mugs | Hamsa Vibes | Hamsa azul,mugs-hamsa-vibes-hamsa-azul,ACTIVE,,My Store,"Azul,Hamsa azul,Hamsa Vibes,Mugs",2025-08-08T17:36:04Z,2025-08-09T07:04:42Z,2025-08-08T17:36:04Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_a306d460-2016-40df-93af-56ad31bd8838.jpg?v=1754674571,gid://shopify/ProductVariant/45501154984107,Azul,mugs-hamsa vibes-hamsa azul-Azul,,69400.00,COP,,COP,10,2025-08-08T17:36:04Z,2025-08-08T17:36:11Z
gid://shopify/Product/8492311543979,Bandejas | Primavera | Amigos,bandejas-primavera-amigos,ACTIVE,,My Store,"Amigos,Bandejas,Negro,Primavera",2025-08-08T17:35:48Z,2025-08-09T07:04:53Z,2025-08-08T17:35:48Z,50,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_91f28eab-0ca8-4ce4-b1ab-e56e50e611c7.jpg?v=1754674556,gid://shopify/ProductVariant/45501152919723,Negro,bandejas-primavera-amigos-Negro,,63400.00,COP,,COP,10,2025-08-08T17:35:49Z,2025-08-08T17:35:55Z
gid://shopify/Product/8492311543979,Bandejas | Primavera | Amigos,bandejas-primavera-amigos,ACTIVE,,My Store,"Amigos,Bandejas,Negro,Primavera",2025-08-08T17:35:48Z,2025-08-09T07:04:53Z,2025-08-08T17:35:48Z,50,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_91f28eab-0ca8-4ce4-b1ab-e56e50e611c7.jpg?v=1754674556,gid://shopify/ProductVariant/45501152952491,Rojo,bandejas-primavera-amigos-Rojo,,63400.00,COP,,COP,10,2025-08-08T17:35:49Z,2025-08-08T17:35:54Z
gid://shopify/Product/8492311543979,Bandejas | Primavera | Amigos,bandejas-primavera-amigos,ACTIVE,,My Store,"Amigos,Bandejas,Negro,Primavera",2025-08-08T17:35:48Z,2025-08-09T07:04:53Z,2025-08-08T17:35:48Z,50,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_91f28eab-0ca8-4ce4-b1ab-e56e50e611c7.jpg?v=1754674556,gid://shopify/ProductVariant/45501152985259,Verde,bandejas-primavera-amigos-Verde,,63400.00,COP,,COP,10,2025-08-08T17:35:49Z,2025-08-08T17:35:55Z
gid://shopify/Product/8492311543979,Bandejas | Primavera | Amigos,bandejas-primavera-amigos,ACTIVE,,My Store,"Amigos,Bandejas,Negro,Primavera",2025-08-08T17:35:48Z,2025-08-09T07:04:53Z,2025-08-08T17:35:48Z,50,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_91f28eab-0ca8-4ce4-b1ab-e56e50e611c7.jpg?v=1754674556,gid://shopify/ProductVariant/45501153018027,Morado,bandejas-primavera-amigos-Morado,,63400.00,COP,,COP,10,2025-08-08T17:35:49Z,2025-08-08T17:35:55Z
gid://shopify/Product/8492311543979,Bandejas | Primavera | Amigos,bandejas-primavera-amigos,ACTIVE,,My Store,"Amigos,Bandejas,Negro,Primavera",2025-08-08T17:35:48Z,2025-08-09T07:04:53Z,2025-08-08T17:35:48Z,50,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_91f28eab-0ca8-4ce4-b1ab-e56e50e611c7.jpg?v=1754674556,gid://shopify/ProductVariant/45501153050795,Azul,bandejas-primavera-amigos-Azul,,63400.00,COP,,COP,10,2025-08-08T17:35:49Z,2025-08-08T17:35:55Z
gid://shopify/Product/8492312363179,Cojines | La Cité  | Elvia,cojines-la-cite-elvia,ACTIVE,,My Store,"Cojines,Elvia,La Cité,Negro",2025-08-08T17:36:00Z,2025-08-09T07:04:53Z,2025-08-08T17:36:00Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download.png?v=1754674567,gid://shopify/ProductVariant/45501154721963,Negro,cojines-la cité-elvia-Negro,,40000.00,COP,,COP,10,2025-08-08T17:36:00Z,2025-08-08T17:36:05Z
gid://shopify/Product/8492312232107,Bowls | Thoughts & Dots  | Punteado,bowls-thoughts-dots-punteado,ACTIVE,,My Store,"Bowls,Negro,Punteado,Thoughts & Dots",2025-08-08T17:35:58Z,2025-08-09T07:04:54Z,2025-08-08T17:35:58Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_f1fecc70-92e4-4516-8821-62df1c114992.jpg?v=1754674564,gid://shopify/ProductVariant/45501154558123,Negro,bowls-thoughts & dots-punteado-Negro,,57500.00,COP,,COP,10,2025-08-08T17:35:58Z,2025-08-08T17:36:03Z
gid://shopify/Product/8492317442219,Platos | Texturas Aleatorias | Punteado Azul,platos-texturas-aleatorias-punteado-azul,ACTIVE,,My Store,"Azul oscuro,Platos,Punteado Azul,Texturas Aleatorias",2025-08-08T17:37:16Z,2025-08-09T07:05:09Z,2025-08-08T17:37:16Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_5949dce2-71b3-4280-ad37-dcf304b92b33.jpg?v=1754674642,gid://shopify/ProductVariant/45501163110571,Azul oscuro,platos-texturas aleatorias-punteado azul-Azul oscuro,,77400.00,COP,,COP,10,2025-08-08T17:37:17Z,2025-08-08T17:37:21Z
gid://shopify/Product/8492314493099,Mugs | Parche Animal  | Oslo,mugs-parche-animal-oslo,ACTIVE,,My Store,"Mugs,Negro,Oslo,Parche Animal",2025-08-08T17:36:29Z,2025-08-09T07:06:35Z,2025-08-08T17:36:29Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_818820a2-c239-44f4-bd02-634ef308f016.jpg?v=1754674596,gid://shopify/ProductVariant/45501157277867,Negro,mugs-parche animal-oslo-Negro,,69400.00,COP,,COP,10,2025-08-08T17:36:30Z,2025-08-08T17:36:35Z
gid://shopify/Product/8492313182379,Mugs | La Cité  | Lola,mugs-la-cite-lola,ACTIVE,,My Store,"La Cité,Lola,Mugs,Negro",2025-08-08T17:36:11Z,2025-08-09T07:17:41Z,2025-08-08T17:36:11Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_9a1d5cfd-3324-4630-a879-0cb98180ede4.jpg?v=1754674577,gid://shopify/ProductVariant/45501155705003,Negro,mugs-la cité-lola-Negro,,69400.00,COP,,COP,10,2025-08-08T17:36:11Z,2025-08-08T17:36:16Z
gid://shopify/Product/8492314755243,Mugs | Parche Animal  | Paprika,mugs-parche-animal-paprika,ACTIVE,,My Store,"Mugs,Negro,Paprika,Parche Animal",2025-08-08T17:36:32Z,2025-08-09T07:23:24Z,2025-08-08T17:36:32Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_93fb69f4-0d18-4909-93e1-997e2e8c62cc.jpg?v=1754674598,gid://shopify/ProductVariant/45501157769387,Negro,mugs-parche animal-paprika-Negro,,69400.00,COP,,COP,10,2025-08-08T17:36:33Z,2025-08-08T17:36:38Z
gid://shopify/Product/8492317966507,Platos Pequeños | Beat | Petit set,platos-pequenos-beat-petit-set,ACTIVE,,My Store,"Beat,Multicolor,Petit set,Platos Pequeños",2025-08-08T17:37:26Z,2025-08-09T07:27:20Z,2025-08-08T17:37:26Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_c0c37172-e784-44fb-9d12-db9a4e9a6bc1.jpg?v=1754674651,gid://shopify/ProductVariant/45501163765931,Multicolor,platos pequeños-beat-petit set-Multicolor,,52226.00,COP,,COP,10,2025-08-08T17:37:26Z,2025-08-08T17:37:31Z
gid://shopify/Product/8492690210987,Totebag | La Cité  | Amor Paralelo,totebag-la-cite-amor-paralelo,ACTIVE,,My Store,"Amor Paralelo,La Cité,Negro con blanco,Totebag",2025-08-08T21:51:24Z,2025-08-09T09:51:37Z,2025-08-08T21:51:23Z,50,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_157083e2-130c-4682-9baa-d14baf130fd6.jpg?v=1754689889,gid://shopify/ProductVariant/45502024614059,Negro con blanco,totebag-la cité-amor paralelo-Negro con blanco,,82500.00,COP,,COP,10,2025-08-08T21:51:24Z,2025-08-08T21:51:29Z
gid://shopify/Product/8492690210987,Totebag | La Cité  | Amor Paralelo,totebag-la-cite-amor-paralelo,ACTIVE,,My Store,"Amor Paralelo,La Cité,Negro con blanco,Totebag",2025-08-08T21:51:24Z,2025-08-09T09:51:37Z,2025-08-08T21:51:23Z,50,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_157083e2-130c-4682-9baa-d14baf130fd6.jpg?v=1754689889,gid://shopify/ProductVariant/45502024646827,Blanco con negro,totebag-la cité-amor paralelo-Blanco con negro,,82500.00,COP,,COP,10,2025-08-08T21:51:24Z,2025-08-08T21:51:29Z
gid://shopify/Product/8492690210987,Totebag | La Cité  | Amor Paralelo,totebag-la-cite-amor-paralelo,ACTIVE,,My Store,"Amor Paralelo,La Cité,Negro con blanco,Totebag",2025-08-08T21:51:24Z,2025-08-09T09:51:37Z,2025-08-08T21:51:23Z,50,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_157083e2-130c-4682-9baa-d14baf130fd6.jpg?v=1754689889,gid://shopify/ProductVariant/45502024679595,Negro con verde,totebag-la cité-amor paralelo-Negro con verde,,82500.00,COP,,COP,10,2025-08-08T21:51:24Z,2025-08-08T21:51:29Z
gid://shopify/Product/8492690210987,Totebag | La Cité  | Amor Paralelo,totebag-la-cite-amor-paralelo,ACTIVE,,My Store,"Amor Paralelo,La Cité,Negro con blanco,Totebag",2025-08-08T21:51:24Z,2025-08-09T09:51:37Z,2025-08-08T21:51:23Z,50,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_157083e2-130c-4682-9baa-d14baf130fd6.jpg?v=1754689889,gid://shopify/ProductVariant/45502024712363,Blanco fuccia naranja,totebag-la cité-amor paralelo-Blanco fuccia naranja,,82500.00,COP,,COP,10,2025-08-08T21:51:24Z,2025-08-08T21:51:29Z
gid://shopify/Product/8492690210987,Totebag | La Cité  | Amor Paralelo,totebag-la-cite-amor-paralelo,ACTIVE,,My Store,"Amor Paralelo,La Cité,Negro con blanco,Totebag",2025-08-08T21:51:24Z,2025-08-09T09:51:37Z,2025-08-08T21:51:23Z,50,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_157083e2-130c-4682-9baa-d14baf130fd6.jpg?v=1754689889,gid://shopify/ProductVariant/45502024745131,Blanco morado,totebag-la cité-amor paralelo-Blanco morado,,82500.00,COP,,COP,10,2025-08-08T21:51:24Z,2025-08-08T21:51:29Z
gid://shopify/Product/8492690243755,Totebag | La Cité  | La Cité,totebag-la-cite-la-cite,ACTIVE,,My Store,"Fuccia con naranja,La Cité,Totebag",2025-08-08T21:51:26Z,2025-08-09T10:42:27Z,2025-08-08T21:51:26Z,50,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_08ea90d9-df41-4e05-a5c6-21488633682a.jpg?v=1754689891,gid://shopify/ProductVariant/45502024777899,Fuccia con naranja,totebag-la cité-la cité-Fuccia con naranja,,82500.00,COP,,COP,10,2025-08-08T21:51:26Z,2025-08-08T21:51:31Z
gid://shopify/Product/8492690243755,Totebag | La Cité  | La Cité,totebag-la-cite-la-cite,ACTIVE,,My Store,"Fuccia con naranja,La Cité,Totebag",2025-08-08T21:51:26Z,2025-08-09T10:42:27Z,2025-08-08T21:51:26Z,50,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_08ea90d9-df41-4e05-a5c6-21488633682a.jpg?v=1754689891,gid://shopify/ProductVariant/45502024810667,Negro con blanco,totebag-la cité-la cité-Negro con blanco,,82500.00,COP,,COP,10,2025-08-08T21:51:26Z,2025-08-08T21:51:31Z
gid://shopify/Product/8492690243755,Totebag | La Cité  | La Cité,totebag-la-cite-la-cite,ACTIVE,,My Store,"Fuccia con naranja,La Cité,Totebag",2025-08-08T21:51:26Z,2025-08-09T10:42:27Z,2025-08-08T21:51:26Z,50,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_08ea90d9-df41-4e05-a5c6-21488633682a.jpg?v=1754689891,gid://shopify/ProductVariant/45502024843435,Blanco con negro,totebag-la cité-la cité-Blanco con negro,,82500.00,COP,,COP,10,2025-08-08T21:51:26Z,2025-08-08T21:51:31Z
gid://shopify/Product/8492690243755,Totebag | La Cité  | La Cité,totebag-la-cite-la-cite,ACTIVE,,My Store,"Fuccia con naranja,La Cité,Totebag",2025-08-08T21:51:26Z,2025-08-09T10:42:27Z,2025-08-08T21:51:26Z,50,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_08ea90d9-df41-4e05-a5c6-21488633682a.jpg?v=1754689891,gid://shopify/ProductVariant/45502024876203,Negro con azul,totebag-la cité-la cité-Negro con azul,,82500.00,COP,,COP,10,2025-08-08T21:51:26Z,2025-08-08T21:51:31Z
gid://shopify/Product/8492690243755,Totebag | La Cité  | La Cité,totebag-la-cite-la-cite,ACTIVE,,My Store,"Fuccia con naranja,La Cité,Totebag",2025-08-08T21:51:26Z,2025-08-09T10:42:27Z,2025-08-08T21:51:26Z,50,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/download_08ea90d9-df41-4e05-a5c6-21488633682a.jpg?v=1754689891,gid://shopify/ProductVariant/45502024908971,Blanco verde,totebag-la cité-la cité-Blanco verde,,82500.00,COP,,COP,10,2025-08-08T21:51:26Z,2025-08-08T21:51:31Z
gid://shopify/Product/8492311937195,Bowls | Primavera | Flores,bowls-primavera-flores,ACTIVE,,My Store,"Bowls,Flores,Negro,Primavera",2025-08-08T17:35:54Z,2025-08-09T01:38:25Z,2025-08-08T17:35:53Z,10,https://cdn.shopify.com/s/files/1/0717/1342/3531/files/BOWLFLORES.jpg?v=1754692200,gid://shopify/ProductVariant/45501153771691,Negro,bowls-primavera-flores-Negro,,57500.00,COP,,COP,10,2025-08-08T17:35:54Z,2025-08-08T22:02:09Z
